id	document	label
6947806	폭도 ㅁㅈㅎ	0
5271674	흠...어중간함..	0
4464537	영화가 아니라 쓰레기	0
9876849	마츠야마켄이치 김기리닮음	0
6679961	건진 건 현란한 액션과 김희선의 미모 뿐.	0
7869833	쓰레기 야동	0
6747039	너무 많은 캐릭터를 따라했다...음...	0
490445	아빠라기본단...삼촌과 사랑하는 듯한...뭔가 부조리한 영화.쩝.	0
2539796	개구리비행선은 머지..지루했다.	0
7572985	최악의 영화대체 무슨 내용인지...개연성도 떨어지고완전 비추!	0
5898312	영화 속 남자들 정말 추접스럽네...	0
8102061	it's jjangge movie	0
7550064	'한 치 앞도 볼 수 없다'는 안개가 주는 공포를 제대로 살리지 못한 채 진부한 이야기와 반전만 말하고 있다. 가장 안타까운 것은 전혀 무섭지가 않다는 것.	0
9824744	누구나 다 아는 마지막15분을 위해 버린 내 80분	0
7279038	재미없음	0
2422944	아..... 졸려... 응? 벌써 끝났어??	0
1729580	연기가 최악이었고 내용도 너무 꼬았으며 정말 재미없었다.	0
10011834	야냐쿠내네즈며튜거뇾	0
9612691	이 영화 진짜 심하다. 7분만에 보면서 잠듬 ㅋㅋㅋ	0
9852351	어설픈 상환씬들로 간신히 넘어가는 씬들...초반잠깐의 호러스러운 분위기를 살려내지못했음...	0
6072227	대충 만들어서 개봉하는 한국영화나 홍콩영화랑 같은 부류 ㅋㅋ	0
5755087	2점	0
6998986	소재부터 오글 거렸는데.....대사도 맘만치 않게 닭살 돋네	0
5436915	이것도 알바있나 개봉전이 8.5야.. 와 0점 못줘서 1점준다	0
8525707	95나누기2=47 내가 이 영화 본 런닝타임인데 그 시간에 다른 걸 할껄 그랬다. 참,,재즈스토리 나와서 반가웠다	0
5348585	글쎄 김기덕 작품중 가장 난해하고 김기덕 답지 않은 작품	0
7929509	내가 라면 먹으면서 영화 한프로 보는 경우에는 킬링타임이라고 해도 그런대로 재밋게 보거든? 근데......	0
517992	악평이 괜히 쏟아지는 것이 아니다...	0
4187070	시1발존 나잼없네개 새 끼들이인간죽이고그걸또먹는다무슨미 친 씨나락까먹는소리하네	0
7440670	시나리오는 별로인데 배우들이 살린 영화..	0
3484294	동물의왕국보고왔음거앉아있는시간이아낍다이걸영화라고만든거건개도안보는영화입니다	0
2867607	솔직히 까놓고 이게 재밌냐..	0
4322726	바나나팬이지만 보는내내 내가왜이걸봐야하지...란생각만.. 탱고마져 싫어지려한다..	0
8608339	네이 알바들! 콱마쌔리마 고마 주째리삐릴라	0
7459312	유듀브에떠돌아다니는동영상보단더똥이야	0
7437149	이것도 영화라고ㅋ	0
8911457	평점이 너무 높은 듯 ㅡㅡ 제목에 낚였다. 완결편인 줄 알았다. 감독 OOO	0
4709922	내 영화표값을 쓰레기통에 버린기분이다.	0
9926300	전작과 이어지는 점은 흥미로웠으나 결국 기대이하..	0
7679026	골목상권에 들어온 대형슈퍼마켓이 생각난다	0
4665122	역겨워 --	0
7959789	그냥 한숨만 나온다.. 이딴게 7점이라	0
9815886	그냥 c급영화 그냥 오로지 섹스외엔 관심없음독립영화다운 패기도없고 그렇다고 발상자체가유쾌하게만들지도못함 관객을유치한 초딩으로보는것같은 연출임돈내고볼거라면 봐선안됨	0
8878953	스릴러 중 손에 꼽는 영화.	0
6691087	시ㅂ..이러니까 표절국가란소리듣지아니면 내용이라도 탄탄하던가아 바로영화볼수있지만 난안봄2분도안되서껏다 OO쿵푸팬더랑 배경도 같음 제2의중국만들려하냐	0
3879636	짜고 치는 고스톱	0
8730661	CG 어쩔거야ㅠㅠ내용에 집중 할만하면씨쥐가 거슬려요ㅡㅡ90년대같아ㅋㅋ	0
4919266	90년대 TV성인시트콤을 보는 것 같았다. 게다가 페미니즘의 탈을 덮어쓴 구시대적	0
6781034	OO하네2	0
8727216	이제 아무도 인간과 프레데터의 재대결을 요구하지 않을 거라는 걸 훌륭하게 입증한 영화.	0
10158092	뉴욕의 갱들. 지루하네유.	0
8730566	아미르칸 영화는 재미 없던데	0
9936569	아니 이게 무슨 소리야! 아이유가... 아이유가 서브주연이라니!!! 이건 말도 안돼!!! 말도 안된다구!!!	0
4568389	박철수 감독의 색을 보여준 영화	0
4586511	땡볕에서 헛물켜기	0
5738031	?아무리 반전이라도 그렇지 모성애를 이용한 자식의 패륜적 마인드로 결론을 내는건 좀 아닌듯	0
6910414	난 별로.. 하지원 연기때문에 보다가 도중에 그냥 넘김. 오바 진짜..;;	0
639990	음.. 이번에 영화본 것 중에 2번째로 재미없는 ㅠㅠ	0
5976978	내인생 최악의 영화 뭐 재미도없고 좀 허구의 세계이면 과감하게 허구여야지....	0
2395303	설마 애닌데 재미없겠어 하고 봤는데 ....	0
5975226	요즘 귀신은 랜선을 타고~ ~	0
5282236	산만해서 못봐주겠는 영화	0
3289969	빨리끝나라	0
8651462	자막 업뎃 안됨음악 별로집에서보는게 나을듯	0
5495158	아~~제점수는요 0.01점 마치 시궁창에서 등에 콩나물 묻어있는 늙은힌색 시궁창 쥐를 보는느낌!	0
276680	보고난 후 아무 생각이 안드는 생각없는 영화.	0
8351454	이런 허접한 영화가 7점을 넘는 바람에 나의 두시간을 날렸다 -_-;;;	0
8832233	자신의 더러운 세계관을 세상에 퍼뜨리는 영화	0
4340070	2편은 재미없는데 평점왜케높지;;	0
6680820	내용이랑 액션이 조화롭지 않고 견자단이 이 작품에 안 나왔더라면 평점 엄청 저조한 점수를 받았을지도	0
6729810	사기치는 방법이 한결같아 반전의 묘미가 떨어짐	0
8790072	말이필요없네요 정말..	0
262084	영화는 영화다. 쀍! 근디 이게 머하는 영화다냐?	0
9742329	완전 유치 ... 물속에서 방구껴서 물고기 다죽이고 그걸 구워서 먹는 장면이 제일 어이없었다 이런거 유초딩한테 똥 방귀 하면 웃는 그런 개그코든데..	0
6644691	아저씨빼고 다 OOO같은 캐릭터ㅡㅡ어버버어버버ㅓ업버버엉엉엉엉흑흑뿌이뿌잉 그나마 여자애가 범인얼굴 뭉갠거에 감명받았닼ㅋㅋㅋㅋㅋㅋ	0
7745233	상쓰레기영화... 지금시대가어느땐데 이따위영화를... 제목부터 어떻게좀....;	0
8257587	애니메이션계의 숨겨진 괴작	0
8782157	재미가 없는 영화는 많은데, 배우들 (모두가) 연기를 못하는 경우는 첨봅니다	0
7885675	에휴ㅉㅉ연기도 못하는 개그맨 쓰지말고 성우좀 써라 이것들아 유행어 남발해서 영화 망치는 누구들 때문에 보기도 싫다.	0
9962703	상영 시간은 길지만 압축적이지 않다.	0
10144226	반담 빼고 그냥 길 지나다니는 사람 붙잡고 연기햐달라햐도 그 이상은 할듯한 연기를 선보임아버지란 작자는 딸이 납치되었는데도 표정 변화가 없음 엄마란 작자는...노답.. 그냥 연기자체를 안하는게 좋을듯	0
5464306	어머니라고 질질짜면 다 감동이냐?이 OO색이야	0
8756241	공감이 되지 않고 다소 지루해서 흥미를 못 느낌. 그리고 뻔함	0
9778543	슈퍼아줌마 살인자놓친경찰.. 감독 여자한테 당하고살았냐? 멍청한역은 죄 여자네 그리고 영화자체도 과대평가됐다. 무슨 평점이 9점이 넘냐.. 7번방의 선물보다 더하네	0
8362182	80년대 화장실 유머로 100분을 채우기도 힘들었을 것.	0
1891721	ㅅㄱ하셨습니다.	0
2129763	어떤내용을 말하고자 하는것이였을까?	0
8024076	놀라지마세요 이 아이디는 쓰레기메일로 다옮겼어요. 아 당신을 좋아한 순간 내 인생은 나락으로 떨어졌었어. 탈덕하고 나서 이젠 내 인생 산다. 꺼져버려	0
8936669	bcy2↓무슨 매력이 쩌냐? 170cm밖에 안되는 난장이 똥자루의 연기가 쩌냐? 이 OO아...남자배우라면 적어도 180cm는 돼야지...알파치노는 예외지만... 감독이 톰크루즈의 조각상 같은 얼굴과 상체만 찍나보다....제기럴...	0
2084381	ok	0
6749976	전 보진안아서 몰르는데 농구공들고 오는거 ㅋㅋ 옛날에 봤던 것과 비숫하네요 ㅋㅋㅋㅋㅋ 돈 안날려서 다행인뜻	0
8514405	오로라 때 난리는 난리도 아니다 야 에효효효효	0
7666511	ㅋ	0
9803033	이걸 보느니 그냥 야동을 봐라	0
8098741	90 년대 헐리우드 영화 솔드 아웃 (징글 올 더 웨이) 표절,.,.,.,. 감독 시키야,.,.,.,.,.니가 인간이야?	0
5865748	이런 걸 드라마 라고 함???	0
1958537	당혹스럽다. 맥이 탁 끊기는 엉성한 구성. 흡입력 없는 연기.	0
8070587	유사라 노출신은 아예 없다...영화 끝쯤 유사라같은 배우가 노출을 약간 하는데 대역같다..얼굴 아예 안나옴...스토리 완전 엉성...유사라 연기 진짜 못하더라..후..딱 삼류영화..;;10월17일날 개봉했던데..	0
9418095	식상함의 틀을 깨고 나온 애니를 다시 식상함의 틀 안에 가둬버린 속편	0
8318530	화끈하게 벗었어야지..안 벗으려고 미적거리니 영화가 망하지	0
9903570	로맨스도 없고 코미디도 없고 정치사회풍자마저도 제대로 해내지 못한 영화	0
3228834	히가시노 게이고의 명작소설을 이렇게까지 개판쳐 버리다니. 차라리 일본판이 낫다.	0
8940241	노출도별로없고 ㅈ노잼	0
10168436	아무리 인물영화라고는 하지만 극단적 신앙화의 거부감. 그녀에 대한 주변인들의 증언이나 책은 보다 현실적이고 냉철하더라만.	0
3304825	애초에 동성애를 소재로 이런 영화가 나온건 놀랍지만 진부한 스토리에 부족한 구성..	0
6818557	둘다좋아하는배우인데....끝까지 잘 보긴했는데 어으 답답해서 힘들었음 ㅠㅠ	0
8922968	병맛 끝판왕이닼ㅋㅋㅋ	0
9355165	고등학생역에 너무 나이많은 여배우를 캐스팅한것 같다.. 관련 상을 많이 받은것 같은데.. 배우들 연기도 별로인것같고.. 스토리도.. 그다지... 왜 상을 받았을까....	0
9792308	사람의 욕심은 끝이 없고, 같은 실수를 반복한다.	0
4526920	시사회로 봤는데도 본 시간이 아까움. 인사 온 신이,이태성 창피하겠다고 생각했음	0
8586772	보지마라 2번보지마 액션 0점 스토리 막장 0점	0
6887104	아무리 생각해도 욕 밖엔....	0
2661715	이드라마 진짜아니였다고생각했는데 ㅋㅋ	0
5539170	캐스팅이나 제작진은 메이저 급인데..	0
8830508	분위기영상무엇을의도하려고한지는짐작이가지만그의도한바가20%밖에표현해내지못했다.ost와영상이어울렸지만줄거리때문에영상미ost모두다망가트렷다.거기다남자배우연기...뭥미....진짜..최악의로맨스영화	0
7449368	와 대박,,,	0
7562130	쓰레기네	0
4434969	좋은 소재와 좋은 여배우의 출연에도 불구하고 멍청한 초보 여감독이 영화를 망쳤다	0
7926319	이거 너무 억지 아닌가? 처음 시작은 그럴듯한데 억지내용으로 나중에 감독도 도저히 정리가 안되니까 박해일이가 나레이션으로 내용설명하는 꼴 하고는...	0
5935804	성치형 영화지만 7점 정도라고 본다.	0
1269448	이 영화(제작과정포함)를 접한 후 결론 → 샤론스톤은 쓰레기다.	0
10275174	와 ?정말잼없다 ?돈아깝다 ?진짜 1점도아깝다	0
1755210	매니아들이나 좋아할 영화	0
4569318	감동은 커녕 지루함과 잔잔함에 머리가 무겁네	0
9950447	아부도 무리수 쓰면 골칫덩어리.	0
9937373	핀란드 vs소련의 겨울전쟁이랑 쌍벽으로 지루함을 다툰다. 독일입장에서 2차대전을 다룬 것은 좋은데. 연출이 정말 정말 정말 단조롭고 지켜보기 힘들게끔 한다. 10점 준 인간들은 이 영화 두번봐라	0
5882578	영화라고 부르기조차 민망하다	0
7338415	원주율	0
9332350	혹시나 했더니 역시나.. 배우도 재대로 소화 못하면서 여기 저기 찔러보기만 하니까 이런 결과물이 나오는거겠지. 도전은 좋은데 감독이 배우라는 이유만으로 과대평가되는거 스스로 부끄러워 해야 할 일이다	0
8728791	아 그 좋은 성우들 다버리고 왜 연예인들이함?	0
7033914	허술한 전개.빈약한 액션. 아무리 실화를 기본으로 햇다해도 너무 사실적이다.그냥 액션도 아닌 이도저도 아닌 영화	0
8585844	허술한 구성, 급작스런 전개, 부족한 개연성.	0
10139358	뭐 이리 평점이 높아. 많이 줘도 3점짜리 영화.	0
8885433	결론은 아내몰래 바람핀년이 임신했는데 출산일이야 그런데 중요한 공사까지 겹친게지..현장 총책임 감독관이라는 작자가.,.그런데 일보다 나올 아이가 중요하다면서 때리치고 바람핀년한테 차타고 가..끝~모같은 것들이 연기며 감성이며 두둔하는데 그냥 지루해~	0
3323007	왜 코미디야..왜 코미디냐고 이게...아 지섭형님 지못미 임요환 나온거만 좀 신기햇슴	0
9949549	괜히봤다.지겹고 졸리다.	0
9772526	평점보고 기대하고 밨는데 이건뭐..스토리 딱딱 끊어지는 느낌? 연결이 부자연스럽고 웃기려고 넣은 소잰 웃기지도않고 감동도 없고ㅠㅠ 그냥 조잡스러운 느낌만듬	0
4720613	뭡니까 이영화... 개념없는 스와핑일뿐야!	0
9147923	돈내고보기아깝네..옛날에만든영화인줄	0
8396049	별 하나두 아깝다.최고의 명작	0
5417123	빨갱이 영화.	0
9941398	별 한개도 아까움 ..욕나올 만큼 쓰레기영화 .	0
7114535	어릴 때 받은 상처를 극복하기 위해 담담하게 살아가는 모습을 카메라에 담았으나 솔직히 영화 보는 입장에서는 매우 지루한 영화	0
8818623	2편까지만 만들지.. 3편은 젤 마지막에 봤는대도 기억이 잘.	0
10108490	살다살다 이런 거지 같은 영화를 다보네.	0
4824629	대충 일본 애니.	0
9772203	열라리 지루하고 재미없다	0
9682716	무서웠네요 중간중간에 머리가 지끈지끈 아팠어요	0
7305511	스릴은 개뿔 답답해서 못봐주네ㅎ처남은 ㅂㅅ이고	0
1348760	그따위가 사랑이라고, 우기지 말길.150분 너무 길었다.	0
7577432	시작은 좋으나 끝은 흐리멍텅.반전에만 집착하는 샤말란	0
7741953	친일 논란? 그런 걸 논하기 전에 영화 자체가 싸구려다. 이따위 싸구려에 논란이란 게 가당키나 하냔 말이다!	0
9728733	재미없네요 이도저도 아닌 느낌	0
4871706	"세자표현 ""쓰레기"""	0
6049938	보다가 말음 ㅅㅂ 이게 뭔 명작이야 심지어 내눈엔 코넬리도 별로	0
6738479	불쌍하다 효민때문에 시청율 반토막 쯧쯧 스토리도 막장이고	0
1634924	이거 점수 잘준 사람들은 머지.. 카메론디아즈 정말 작품 못 고르네.	0
503366	브라이언 드 팔마 치곤 왠지 허술한...	0
2327769	너무 잔잔해서...	0
9796304	천안함이 어뢰폭침당했다는 건 이미 빼도 박도 못할 사실로 판명났고 심지어는 2013년 5월 18일 KAIST에서 천안함이 버블제트 현상에 의해 폭침되었다는 것을 실험으로 직접 입증했는 데도 당신들은 진실을 밝혀야 한다고 소리치냐?	0
9818206	돼지새끼 한마리의 삽질로 모든게 쿠르릉 쾅쾅 폭발타임	0
7904687	어릴적 인디아나 존스를 보고 20년이상 가졌던 모험,미지의 세계에 대한 꿈과 희망 동경 두근거림을 한방에 싸그리 날려준 나오지 말았어야 할 영화.5-6점이상은 된다고 보지만 인디아나존스이기에 1점준다.최고가 아니면 제발 만들지 말기를	0
9407520	각본은 둘째치고.연기력들이.김혜선씨사극때논란 된적도있지만,연기력이왜그런지.남주나역두말하면입아프고!전개 도붙이고,화끈한복수로통쾌한 마무리 해주세요(그리고 모든 역할들의 만남 장소인 카페는 맨날 똑같아요 심지어 테이블 위치도ㅋ 아무리 아침 드라마라지만)	0
9227726	새벽 4시까지 영화채널에서 뭐하나 건져보겠다고 끝까지 시청했다. 시간 개아깝다. 평점은 거짓말을 말하지않는다. 이야기를 풀어나가는 소재를 굳이 이렇게 설정해야 하나 싶었다. 내 시간 돌리도	0
7494351	보름달 토끼의 정서로는 이해불가한 재벌2세 부활절 토끼....	0
10164248	어우..지루의 끝판왕이네.	0
9559722	깡패영화 지겹다 그만 좀 만들어라	0
3953679	이게..영화냐.ㅋ다운받아 본지 3분만에 빨리넘기기한뒤..10분만에 다 넘겼다..쓰렉.ㅋ	0
5563513	가소롭다..	0
5793560	3류 신파를 보는 듯한 느낌~~	0
10027202	애미 없냐;;란 이런 말이 제목이라니	0
8583673	이 영화가 감동적인가? 난 왜 웃기기만하지?전혀 감동적이지가 않는걸?	0
8869847	예고편에 제대로 낚임...	0
8622796	걍 심형래꺼라서 쓰레기임ㅇㅇ	0
7170908	기냥 막장집안 이야기.....별다른 재미나 의미는 찾을수 없음...	0
10063931	이거ㅈ노잼이여극장서봤더건디아직도알바들덕에평점이좋네6점이믄후한영화임	0
5589591	스릴러도 시대극도 뭣도 아니게 된 영화	0
4260805	B급영화, 수준이하. 특히 필름. 화질이 너무 떨어지네요. 보다 나왔음	0
9589214	씹노잼이다 .진짜 ㅋㅋㅋ	0
7904415	솔직히 이런게 32부작 이란건좀..굿닥터 재밌다던데... 좀 흔들리네요	0
864035	그들만의 영화,난 별로	0
5626600	걍쓰레기 그것도 재활용조차안되는 대기층에 찌그러져있다 나대는 개같은 쓰레기임	0
4396030	알바들드립쩌네...별반개도 아까움...	0
10251352	한국인 인종차별 멘트때문에 기분이 별로 좋지 않았고, 재미도 없고, 지루한 전개피치퍼펙트 1은 정말 재미있게 봤었는데 1에 비해서 2는 정말 비추	0
10056388	이주승때문에 봤는데 영화 이상해요 찜찜하다 우산없이 비 한탕 맞은기분	0
5598675	재미없음.(내용무, 감동무) 혹시나해서 봤더니 역시나 ;;	0
8438033	믿고 보는 견자단인데 이건 진짜 아니더라스토리가 삼류인건 그렇다 쳐도 액션까지 이렇게 심심하게 나올줄은 상상도 못했다	0
842868	왜 0점은 없을까	0
3166315	긴밀하지 못한 전개..초기작품들이 그렇지만 이건 좀.... 추격씬 남발등 허접함	0
2460788	확실히 과학적이네요. 복원후 성숙한 맛이 더해진 사케.	0
5958806	평점을 더 낮춥시다 악마가 마녀인척 낚더니 아예 관객까지 낚더라	0
8383993	이해력따지는 과시병자가 몇몇 보이는데, 그놈들은 이정도 것을 이해 했다고 무척 뿌듯한가보다. 이해를 떠나서 캐릭터들도 진행도 난잡하다. 잠자는 숲속의 공주라는 고급 재료를 아마추어가 요리한답시고 나서다가 조미료맛만 나는 저급요리로 만들어 버렸다.	0
9958811	졸작을 보는 재미를 느낄 수 있다. 지루하진 않음.	0
6383996	비리비리한 한국영화보다 못하네 ㅠㅠ	0
6243669	축구를 이렇게도 표현하는구나 완전 무협판 축구구만	0
9856864	이야기를 복잡하게 만든다고 영화 잘 만드는게 아닌데 전개도 이상하고 긴장감도 없고...배우들이 아깝네	0
2152127	원작을 그대로 읽어내려갔을 뿐, 알파치노빼면 조금의 매력도 없다.	0
8062874	그냥 쓰레기...보지말길.	0
6131984	카스미가 이렇게 못생겨도 되는거냐ㅡㅡ	0
8919502	유치하다.. 전효성은 연기가 어색하다	0
9246610	돈도안되는 이딴걸 모하러 자꾸 내놓는지 ㅋㅋ 여자등쳐먹는 삼류스토리영화 ㅋㅋ 제목봐라 위험한 유혹 ㅋㅋㅋ	0
9394282	내용이 정말 거지같다.	0
8457960	코모도 도마뱀 대가리로 시작해서 코모도 도마뱀 꼬리 정도로는 끝을 맺었다. 수고했다, 슈렉!	0
2788455	bad	0
2991239	시간과 돈이 아깝다.	0
10183512	이거 재밌었어요? 나만재미없어서 혼났나... 암살보고 봐서 그런가... 뭐지이	0
10111956	이민기가 가게 안에서 살해하는 장면만 영상이나 뭐 그런 연출한 분위기만 괜찮았다. 김고은과 아이의 대화하는 연기 보는내내 짜증났으며 뭘 이야기 하는건지 도대체가 알수없는 영화다. ㅂㅅ같다. 한마디로.	0
7521393	듣기로는벌써 촬영도맞쳤다는소문이있던데ㅜ 지훈이랑 수정이랑이어져있는결말이겠죠!?!머설마뻔하게 수정이가마직막에지훈이긴아닌 윤재를좋아한다고깨달아서 지훈이버리는거아니겠죠!!?작가님을믿습니다	0
8979668	루 다이아몬드 필립스 때문에 본 영화인데, 주인공 띄워주기가 심했다는 생각밖에 안듬. 사실 좀 실망이었다.	0
9475245	평점이 의외네 일베애들 마음에 쏙 들만한 영환데?	0
9768399	진짜사나이프로그램작가웃는다 ~ㅋㅋㅋ	0
2918695	만화캐릭터 때문에 조금 볼만.. 정말 지루하고 재미없다	0
2773400	네이버 평점은 정확하다.영화추천하는곳마저 외면해버린 영화..ㅋㅋ내시간이나돌려줘!	0
6439834	감흥도 없고 밋밋하다.	0
3792392	보는동안 한번도 웃지 않았고 잠만 왔음.. 뭐가 웃기다는건지....	0
1125524	전혀 이해할수없는영화. 이걸 작품으로 이해해야하나	0
15925	내용도 별 것 없고, 특수효과도 그저 그렇고, 코메디도 별로 없는 영화	0
9508598	잔꾀 많은 우스운 술수들.	0
9438092	캐스팅은 진짜 좋은데 참 안습이다!!	0
9531003	일단 영화는 재미가 있어야 한다고 생각함	0
7322893	제발....더빙	0
10056069	총알로 죽이면 될 걸 어이없음	0
9633328	뭔가 있을 것 같은 이야기처럼 끌어가다가 결말은 걍 이런 반전이야 하며 끝내버리는 싱거운 스릴러	0
3539910	시간 돌려줘	0
1066523	윤은혜 너 ㅇ.ㅇ 이표정 지으면 죽여버릴꺼야	0
9751611	어이없는 시나리오 어른따라하는 어린이같은영화	0
9249043	모하자는 거쥐??? ㅠㅠ	0
9340062	친자확인검사 장려 드라마니?? 도대체 한회당 한건씩 친자확인 하는듯 ㅋ	0
9307994	킬링타임용 딱 그정도인듯외계생명체와의 SF물에 모든극적인요소를 억지로 다 끼워넣은듯 정작이도저도아닌 에매하고 밋밋해진 영화 개인적으로 더씽을 재밌게보셨다면 이건 안보시는게나을듯	0
732802	억지,유치,짜증 ㅡㅡ;;	0
9802954	개잼있음 반전 완전 예측불가 꼭들 보셈	0
7768581	내돈...	0
8778821	더러운 쓰레기영화 딱 그 정도.	0
9240319	"난, 이 영화가 끝나자, '아. 고맙네!'. 지루함에서 드디어 벗어날 수 있어서. 영화가1/3~1/2 진행됐을 때, ""뭐야, 이 영확 이야기하고자 하는 게? ...이런 거야?"" 결국은 그것이었다. 무슨 이야기를 그토록 지루하고, 암울하게 끌"	0
2943365	자극적인 소제의 영화 비디오영화임을 잊지말자	0
2522312	젠장.... 주인공이 케안습	0
5844681	패러디 영화는 실패한다	0
981153	어디서 본듯한 캐릭터들..	0
10097201	물체가 움직이거나 어떤 일이 진행되는 빠르기	0
6329849	추억이 되고 싶어 했던 강	0
5868644	미성년자관람불과지만 미성년자가 봐야될 정도의 영화 정말 내용 없네	0
9891229	생각보다는 지루하던데 아이들은 엄청 재미나게보더라구요	0
8571789	내용부족으로 중강 중간 이가 빠진 듯한 스토리 전개에 지루하고, 이야기 하고자하는 메세지를 표출 해 내지 못하고 있다.	0
1835685	왜 봤을까...	0
9134352	프랑스영화의 한국버전을 본듯한 느낌~~ 엄지원때문에 1점 추가~90분짜리 영화에 10분간의 리뷰를 읽고 20분간 '대체 뭘까?'를 생각해야하는 영화는 참.... 비추~	0
7089308	그래도 전편보다는 조금 낫다. 이 점수 이상은 아니다.	0
5246355	[4점] 축구팬이봐도 뭔가 너무 허전하네	0
6157147	진짜 창피하다 진짜 이렇게 우리나라 작품이란거에 수치심을 느끼는건 이 작품이 처음이다	0
5715042	진정쓰레기	0
8972225	배트맨 관련 소재 영화 중 손꼽히는 졸작.	0
7467808	과도한 간접광고와 탄탄하지못한 스토리 일부 미스캐스팅불필요한액션 장면	0
7913678	아마추어발연기인가?ㄱ특히나쁜그놈진짜연기 어색하더라~내용은그렇다쳐도 연기가허접	0
8585114	한시도 긴장감을 늦출수없?	0
10155493	배우들의 연기밖에 볼게 없는 최악의 껴맞추기 호러물	0
7780860	세상에 공친시간이란 없다. 어떤 시간이든 그 시간 이후와 이전은 뭔가가 달라져있고 그래서 오늘은 어제가 아니다	0
7002001	쓰레기	0
4725922	답답함, 입체적 구사를 관객을 모은듯한 영화로서 줄거리 역시 탄탄치 않다.	0
687485	이게 뭐니	0
1906363	한국인 관람불가영화. 발음땜에 영화는 눈에 전혀들어오지 않아요	0
7554079	역시 옛날 영화라 개그 코드도 다르고 여자목소리가 특히 앵앵거려서 듣기가 싫엇다. 교훈도 딱히 얻은것이없고.. 다만 맘에 든것은 마지막에 휘날리는 흰색 드레스 장면의 연출 정도? 영화가 귀엽긴 귀엽다만, 요즘 사람인 내가 보기엔 글쎄..	0
1259187	나에겐 싸이코 영화로밖에 안보였음...	0
10078156	1점 주려다가 분신사바 '2' 니까 홍진호도 좀 생각나고 해서 2점 드림	0
717807	웃기냐? 혼날래?	0
10100894	박평식 저놈 항상 평점 짜게 주더라	0
9980280	욕을 주제로 삼는 신선한 소재. 하지만 끼워맞추기 식 김수미가 없었다면 어떻게 되었을까.진부한 가족 스토리. 예상가능한 결말	0
7579652	보는내내 넋이 나감 어이가없어서 ㅋㅋㅋㅋㅋ 4점도 아깝다 진짜	0
8106132	오정세는 연기 잘하는데 작품운이 없나?	0
3406032	알비시키들 니네 다 디진다? 응? 이런 OOO기 영화를 보고 뭐가 어째고 저째? 니미	0
2628428	믿었건만... 이렇게 흐지무지 마무리 지어버리나..	0
9709503	솔직히 많이 지루했음...	0
10071906	꼭 개연성을 따져 영화를 보는건 아니지만 영활 보면서 많이 했갈리고 궁금했다. 재네 왜저럴까 하고.	0
8611006	무의미한 연속입력은 불가능합니다	0
4217962	.........-_-걍......어이없음 망작중에 망작	0
7131229	흥미를 유지하기가 다소 힘들다	0
7931014	이 영화는 1+1=2가 아니라 1+1=0이 되버린 멍청하고 한심한 영화다. 오합지졸들이 모인다고 일당백이 되진 않지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
10222931	그래서 결국 황제는 약속을 지켰는가?	0
9557804	2015 베를린 필하모닉 신년음악회	0
10056284	재밋긴한데 평점좀 낮추자 주운 고철이 저런 주먹맞고 안부서지는게 이상하고어린애가 나대는거 중2병같아 보기싫고제우스 나오자마자 싸워서이긴다 햇는데 그대로 적중 스토리가 좀 뻔하다 bgm은 들어줄만함 재미없진않은데 9점은 심하네	0
7522255	이건 뭐....뭔가 대단한거 보여줄것처럼 시작하더니 밤새도록 그림자놀이만 하다 끝나네.	0
9769321	하나도 안무섭다 실망임	0
2321302	쌩까고싶은 친구에게 강추해주세요.	0
4866015	욕 없었으면 영화 어떻게 찍을뻔 했냐?	0
2906345	95분짜리 레알마드리드 홍보 동영상	0
10014846	시작부터 한참을 평이함과 지루함을 참고 봤는데 뜬금없는 고스트? 너무 어색하다	0
8559623	이거 극장에서 보다가 돈 아까워 죽는줄 알았음	0
9384946	SF 로봇 미래사회를 다룬 영화가 이렇게 지루하긴 처음이다...;;	0
9875990	차라리 노란국물을 보겠다.	0
10073274	도대체 왜 이영화가 평점 9점이상이란 말인가.... 말해줘 제발 난감하다	0
8733962	너무 지루해서 2시간30분까지 보다 보다 결국 꺼버림.	0
1868455	기절하는 줄 알았다.	0
4056575	맥닐의 노출이 영화를 끝까지 보는데 많은 도움이 되네요	0
5696933	딱히 평을 남길거리가 없다	0
6333972	잔인한거빼고 볼게 없음	0
3294854	별로다..	0
7970347	이 영화 평점 높게 주는 분들은 자기만 보고 득도하길 바라지 않고 모든이가 득도하길 바라는 마음에서 평점을 저리 줬을 것이야.. 하지만 조용히 패스를 권한다.	0
4691958	너무너무너무 재미없다;; 영화 전체적으로 뭐 하나 내세울 만한 게 없다	0
2743324	별 반 개도 아깝다...................	0
9233859	링컨은 이딴 괴물과 싸우는 영화가 아니다	0
9912102	줮나 재미없다ㅅ1ㅂ 영화보다가 존건생ㅇ 처음림이랗그유치할수가;; 평점 ㅁㄷ고 보다가 개났ㄲ임	0
9120584	이런 막장드라마 전파낭비입니다.	0
6669802	너무지루하고 재미없었다.....................	0
6317491	판에박힌 대사와 스토리, 어색한 오버연기, 절망적인 연출까지... 해도 너무한다정말	0
9986903	이건 시간 때우기용에도 못 미친다. 시간이 아깝다.	0
5671567	다중이 정신분열 요런건 이제식상하다. 충분히 예상가능한 지루하구 쉬운영화.	0
4528960	이게 뭔 재미가 있다고 난리냐	0
